status,variation_index,augmented_from,system_role,question,answer,category,source_file,chunk,page
augmented,3,790457bd78f040ee072a6c3108fd87c71b5b962d,You are a Canon technical support specialist.,How are the button orders on the <Home> screen customized?,You can change the order that the <Home> screen buttons are displayed in.,procedure,canon_manual.md,<Home Screen Settings> (chunk 0),15
augmented,1,11911de9aee56fdf711d540e7eeb6782dfbf7503,You are a helpful Canon printer technician.,What steps are required to reach the Timer Settings?,"To access the Timer Settings, press the <Timer Settings> button.",procedure,canon_manual.md,<Menu> (chunk 0),15
augmented,2,11911de9aee56fdf711d540e7eeb6782dfbf7503,You are a helpful Canon printer technician.,In what way can one navigate to the Timer Settings?,"To access the Timer Settings, press the <Timer Settings> button.",procedure,canon_manual.md,<Menu> (chunk 0),15
augmented,3,11911de9aee56fdf711d540e7eeb6782dfbf7503,You are a helpful Canon printer technician.,How is it possible to access the Timer Settings?,"To access the Timer Settings, press the <Timer Settings> button.",procedure,canon_manual.md,<Menu> (chunk 0),15
augmented,1,a409b6765d50217817e64bf2f170bfb3eacf9fad,You are a Canon technical support specialist.,What is the method to verify both the current printing document statuses and the remaining toner amount?,"Press  to display a screen that enables you to check the status of documents that are being printed, as well as the status of the machine such as the toner level.",procedure,canon_manual.md,<Status Monitor> Screen (chunk 0),15
augmented,2,a409b6765d50217817e64bf2f170bfb3eacf9fad,You are a Canon technical support specialist.,How do I view the progress of active print jobs along with the machine's toner level?,"Press  to display a screen that enables you to check the status of documents that are being printed, as well as the status of the machine such as the toner level.",procedure,canon_manual.md,<Status Monitor> Screen (chunk 0),15
augmented,3,a409b6765d50217817e64bf2f170bfb3eacf9fad,You are a Canon technical support specialist.,In what way can one check on the status of documents in the queue and the printer's toner supply?,"Press  to display a screen that enables you to check the status of documents that are being printed, as well as the status of the machine such as the toner level.",procedure,canon_manual.md,<Status Monitor> Screen (chunk 0),15
augmented,1,21f55497cc6ef1cd5a033a4affbfd1558ad4fa4c,You are a customer service agent for Canon printers.,Where are the countermeasures listed for every error message?,You can find countermeasures for each error message on page 130.,rule_error,canon_manual.md,<Error Information/Notification> (chunk 0),16
augmented,2,21f55497cc6ef1cd5a033a4affbfd1558ad4fa4c,You are a customer service agent for Canon printers.,On which page do I locate solutions corresponding to each error notification?,You can find countermeasures for each error message on page 130.,rule_error,canon_manual.md,<Error Information/Notification> (chunk 0),16
augmented,3,21f55497cc6ef1cd5a033a4affbfd1558ad4fa4c,You are a customer service agent for Canon printers.,Which section contains remedies for all displayed error messages?,You can find countermeasures for each error message on page 130.,rule_error,canon_manual.md,<Error Information/Notification> (chunk 0),16
augmented,1,08767bb1b8e73e343b71695eb6f27bbc355eef56,You are a helpful Canon printer technician.,What is the method to verify the quantity of paper present in every paper tray?,"To check the amount of paper loaded in each paper source, navigate to the <Paper Information> section on the device information display.",procedure,canon_manual.md,<Device Information> (chunk 0),16
augmented,2,08767bb1b8e73e343b71695eb6f27bbc355eef56,You are a helpful Canon printer technician.,How do I determine how much paper has been loaded into each input source?,"To check the amount of paper loaded in each paper source, navigate to the <Paper Information> section on the device information display.",procedure,canon_manual.md,<Device Information> (chunk 0),16
augmented,3,08767bb1b8e73e343b71695eb6f27bbc355eef56,You are a helpful Canon printer technician.,In what way can one check the paper volume available in all paper sources?,"To check the amount of paper loaded in each paper source, navigate to the <Paper Information> section on the device information display.",procedure,canon_manual.md,<Device Information> (chunk 0),16
augmented,1,5571fd32e140f7a636cb06aaa22a15c0314a6c0a,You are a Canon technical support specialist.,What is displayed on the Toner Level screen?,"The Toner Level display shows you the amount of toner remaining in your machine. It also notes that depending on the environment, other internal parts may wear out before the toner runs out.",procedure,canon_manual.md,<Device Information> (chunk 0),16
augmented,2,5571fd32e140f7a636cb06aaa22a15c0314a6c0a,You are a Canon technical support specialist.,Can you explain what information the Toner Level indicator provides?,"The Toner Level display shows you the amount of toner remaining in your machine. It also notes that depending on the environment, other internal parts may wear out before the toner runs out.",procedure,canon_manual.md,<Device Information> (chunk 0),16
augmented,3,5571fd32e140f7a636cb06aaa22a15c0314a6c0a,You are a Canon technical support specialist.,What does the Toner Level readout indicate?,"The Toner Level display shows you the amount of toner remaining in your machine. It also notes that depending on the environment, other internal parts may wear out before the toner runs out.",procedure,canon_manual.md,<Device Information> (chunk 0),16
augmented,1,2932d59bb70bf4334e8f0f106f2cf73bd53ac53d,You are a helpful Canon printer technician.,What is the method to check the current status of my print job?,"To view the current status of your print job, you need to display the <Copy/Print Job Status> screen.",procedure,canon_manual.md,Status of copy/print jobs (chunk 0),16
augmented,2,2932d59bb70bf4334e8f0f106f2cf73bd53ac53d,You are a helpful Canon printer technician.,In what way can I see where my print job stands now?,"To view the current status of your print job, you need to display the <Copy/Print Job Status> screen.",procedure,canon_manual.md,Status of copy/print jobs (chunk 0),16
augmented,3,2932d59bb70bf4334e8f0f106f2cf73bd53ac53d,You are a helpful Canon printer technician.,How do I view the present state of my printing task?,"To view the current status of your print job, you need to display the <Copy/Print Job Status> screen.",procedure,canon_manual.md,Status of copy/print jobs (chunk 0),16
augmented,1,0b8949d22684fb51c75400c88c3dbb0599225591,You are a Canon printer hardware expert.,"When an error message shows up on the printer display, what action is required?",Follow the on-screen instructions to solve the problem.,rule_error,canon_manual.md,When a Message Is Displayed (chunk 0),16
augmented,2,0b8949d22684fb51c75400c88c3dbb0599225591,You are a Canon printer hardware expert.,What steps should be taken if an error notification appears on the screen?,Follow the on-screen instructions to solve the problem.,rule_error,canon_manual.md,When a Message Is Displayed (chunk 0),16
augmented,3,0b8949d22684fb51c75400c88c3dbb0599225591,You are a Canon printer hardware expert.,"In the event that a warning displays on the printer's interface, how do you respond?",Follow the on-screen instructions to solve the problem.,rule_error,canon_manual.md,When a Message Is Displayed (chunk 0),16
augmented,1,8cec379196aea81e9e99aa4aa6186990bb279160,You are a Canon printer hardware expert.,What is the process for reordering the buttons on the Home screen?,You can change the order that buttons in the <Home> screen are displayed in according to your application or a preferred arrangement.,procedure,canon_manual.md,Customizing the <Home> Screen (chunk 0),18
augmented,2,8cec379196aea81e9e99aa4aa6186990bb279160,You are a Canon printer hardware expert.,In what way can I change the arrangement of the buttons displayed on the <Home> screen?,You can change the order that buttons in the <Home> screen are displayed in according to your application or a preferred arrangement.,procedure,canon_manual.md,Customizing the <Home> Screen (chunk 0),18
augmented,3,8cec379196aea81e9e99aa4aa6186990bb279160,You are a Canon printer hardware expert.,How are the buttons on the <Home> screen rearranged?,You can change the order that buttons in the <Home> screen are displayed in according to your application or a preferred arrangement.,procedure,canon_manual.md,Customizing the <Home> Screen (chunk 0),18
augmented,1,ec3b69548fa4b76c06790fe2a5a87fcadb2f1158,You are a Canon technical support specialist.,What is the method to reach the home screen settings?,Tap <Home Screen Settings>.,procedure,canon_manual.md,1 (chunk 0),18
augmented,2,ec3b69548fa4b76c06790fe2a5a87fcadb2f1158,You are a Canon technical support specialist.,In what way can one navigate to the home screen settings?,Tap <Home Screen Settings>.,procedure,canon_manual.md,1 (chunk 0),18
augmented,1,4b4ff32fd9caba88f905e9906dd5712aaefebad8,You are a Canon printer hardware expert.,"After the PIN entry screen appears, what action must be taken?","Enter the PIN, and tap <Apply>.",procedure,canon_manual.md,1 (chunk 0),18
augmented,2,4b4ff32fd9caba88f905e9906dd5712aaefebad8,You are a Canon printer hardware expert.,"Once the display shows the prompt to enter a PIN, what should you do next?","Enter the PIN, and tap <Apply>.",procedure,canon_manual.md,1 (chunk 0),18
augmented,3,4b4ff32fd9caba88f905e9906dd5712aaefebad8,You are a Canon printer hardware expert.,What is the required step following the appearance of the screen for entering a PIN?,"Enter the PIN, and tap <Apply>.",procedure,canon_manual.md,1 (chunk 0),18
augmented,1,b7eca11cfbaf8189f725cd9c1cdf7bda4384cd6d,You are a Canon technical support specialist.,What is the method for inserting blank spaces on the Home screen?,"To insert blanks, enter the correct PIN when prompted and tap <Apply>.",procedure,canon_manual.md,◼ To Insert Blanks in <Home> Screen (chunk 0),19
augmented,2,b7eca11cfbaf8189f725cd9c1cdf7bda4384cd6d,You are a Canon technical support specialist.,In what way can one add blanks to the Home screen?,"To insert blanks, enter the correct PIN when prompted and tap <Apply>.",procedure,canon_manual.md,◼ To Insert Blanks in <Home> Screen (chunk 0),19
augmented,3,b7eca11cfbaf8189f725cd9c1cdf7bda4384cd6d,You are a Canon technical support specialist.,How are blanks inserted into the Home screen?,"To insert blanks, enter the correct PIN when prompted and tap <Apply>.",procedure,canon_manual.md,◼ To Insert Blanks in <Home> Screen (chunk 0),19
augmented,1,6bc90b66ff89e20b0a7d9faca988c17c1715bc87,You are a customer service agent for Canon printers.,What steps are required to remove an inserted blank?,"To delete an inserted blank, select the blank, tap <Delete>, and proceed to step 5.",procedure,canon_manual.md,"3 Tap the button where you want to insert a blank, and tap <Insert>. (chunk 0)",19
augmented,2,6bc90b66ff89e20b0a7d9faca988c17c1715bc87,You are a customer service agent for Canon printers.,In what way can one delete a blank that has been inserted?,"To delete an inserted blank, select the blank, tap <Delete>, and proceed to step 5.",procedure,canon_manual.md,"3 Tap the button where you want to insert a blank, and tap <Insert>. (chunk 0)",19
augmented,3,6bc90b66ff89e20b0a7d9faca988c17c1715bc87,You are a customer service agent for Canon printers.,How is it possible to get rid of an inserted blank?,"To delete an inserted blank, select the blank, tap <Delete>, and proceed to step 5.",procedure,canon_manual.md,"3 Tap the button where you want to insert a blank, and tap <Insert>. (chunk 0)",19
augmented,1,1757e6b7039d78236b2050d88c04b395f52a08e6,You are a Canon printer hardware expert.,What is the procedure for selecting or finalizing items using the touch panel display?,Touch the screen lightly and quickly.,procedure,canon_manual.md,Using the Display (chunk 0),20
augmented,2,1757e6b7039d78236b2050d88c04b395f52a08e6,You are a Canon printer hardware expert.,In what way can one select or finalize items on the printer's touch panel display?,Touch the screen lightly and quickly.,procedure,canon_manual.md,Using the Display (chunk 0),20
augmented,3,1757e6b7039d78236b2050d88c04b395f52a08e6,You are a Canon printer hardware expert.,How are items selected or finalized via the touch panel display?,Touch the screen lightly and quickly.,procedure,canon_manual.md,Using the Display (chunk 0),20
augmented,1,cc0f2ffcff396b9aed0e8873a9c3e659c11dc1bb,You are a Canon technical support specialist.,What is the method for viewing complete text that overflows beyond a single line?,Touch and hold the line to scroll all of the text.,procedure,canon_manual.md,Long Touch (chunk 0),20
augmented,2,cc0f2ffcff396b9aed0e8873a9c3e659c11dc1bb,You are a Canon technical support specialist.,How can you display all content when it does not fit entirely on one line?,Touch and hold the line to scroll all of the text.,procedure,canon_manual.md,Long Touch (chunk 0),20
augmented,3,cc0f2ffcff396b9aed0e8873a9c3e659c11dc1bb,You are a Canon technical support specialist.,In what way do you access full text if it cannot be shown completely in one row?,Touch and hold the line to scroll all of the text.,procedure,canon_manual.md,Long Touch (chunk 0),20
augmented,1,93cf1e7ebecf2ca00f3b1747c267b15cbd8a9e59,You are a Canon technical support specialist.,What is the procedure for making a selection within the printer menu?,Tap an item name or button to make a selection.,procedure,canon_manual.md,◼ Selecting items (chunk 0),20
augmented,2,93cf1e7ebecf2ca00f3b1747c267b15cbd8a9e59,You are a Canon technical support specialist.,In what way can one select an option from the printer's menu?,Tap an item name or button to make a selection.,procedure,canon_manual.md,◼ Selecting items (chunk 0),20
augmented,1,5e617a2cb8e22c15de9dbb29b451f3021737d37e,You are a Canon technical support specialist.,What is the method for scrolling the screen once the scroll bar appears?,Tap / to scroll the screen.,procedure,canon_manual.md,◼ Scrolling the screen (chunk 0),21
augmented,2,5e617a2cb8e22c15de9dbb29b451f3021737d37e,You are a Canon technical support specialist.,"When the scroll bar is visible, how can you perform scrolling on the screen?",Tap / to scroll the screen.,procedure,canon_manual.md,◼ Scrolling the screen (chunk 0),21
augmented,3,5e617a2cb8e22c15de9dbb29b451f3021737d37e,You are a Canon technical support specialist.,How do I use the scroll function on the display when a scroll bar is shown?,Tap / to scroll the screen.,procedure,canon_manual.md,◼ Scrolling the screen (chunk 0),21
augmented,1,ffd105dc3a6bb782b5cd021d7e4c04f321736ab7,You are a customer service agent for Canon printers.,How does tapping / affect screen scrolling?,"The screen changes page by page, and the page number is displayed in the scroll bar.",procedure,canon_manual.md,◼ Scrolling the screen (chunk 0),21
augmented,2,ffd105dc3a6bb782b5cd021d7e4c04f321736ab7,You are a customer service agent for Canon printers.,"If you tap /, what occurs regarding screen scrolling?","The screen changes page by page, and the page number is displayed in the scroll bar.",procedure,canon_manual.md,◼ Scrolling the screen (chunk 0),21
augmented,1,acae106a3e87e7c3f247b611e783fc25f5585fd3,You are a Canon printer hardware expert.,Which display settings can be modified on this printer?,You can change various display-related settings such as scrolling speed or display language.,spec,canon_manual.md,Changing values (chunk 0),21
augmented,2,acae106a3e87e7c3f247b611e783fc25f5585fd3,You are a Canon printer hardware expert.,List some configurable display-related parameters available on this printer.,You can change various display-related settings such as scrolling speed or display language.,spec,canon_manual.md,Changing values (chunk 0),21
augmented,1,8912650dc22af76eb1f846f54070606e6e223ddd,You are a Canon printer hardware expert.,What is the correct way to place the document on the platen glass?,Align the corner of the document with the top-left corner of the platen glass.,procedure,canon_manual.md,2 Place the document face down on the platen glass. (chunk 0),23
augmented,2,8912650dc22af76eb1f846f54070606e6e223ddd,You are a Canon printer hardware expert.,In what manner ought the document be positioned on the platen glass?,Align the corner of the document with the top-left corner of the platen glass.,procedure,canon_manual.md,2 Place the document face down on the platen glass. (chunk 0),23
augmented,1,8c091a388f54f3282efad33f7a479c5e8b425658,You are a customer service agent for Canon printers.,How do you handle scanning transparency sheets?,Cover them with plain white paper.,procedure,canon_manual.md,2 Place the document face down on the platen glass. (chunk 0),23
augmented,2,8c091a388f54f3282efad33f7a479c5e8b425658,You are a customer service agent for Canon printers.,"When is it necessary to take special steps for scanning clear documents, and what are they?",Cover them with plain white paper.,procedure,canon_manual.md,2 Place the document face down on the platen glass. (chunk 0),23
augmented,3,8c091a388f54f3282efad33f7a479c5e8b425658,You are a customer service agent for Canon printers.,What procedure should be followed when the document being scanned is transparent?,Cover them with plain white paper.,procedure,canon_manual.md,2 Place the document face down on the platen glass. (chunk 0),23
augmented,1,84ad0c956c7320f9d9a6dfb04c645150c5e3a80d,You are a helpful Canon printer technician.,What steps follow once the scanner completes its operation?,Remove the document from the platen glass.,procedure,canon_manual.md,3 Gently close the platen cover. (chunk 0),23
augmented,2,84ad0c956c7320f9d9a6dfb04c645150c5e3a80d,You are a helpful Canon printer technician.,"After the printing process is done, what action do you take next?",Remove the document from the platen glass.,procedure,canon_manual.md,3 Gently close the platen cover. (chunk 0),23
augmented,3,84ad0c956c7320f9d9a6dfb04c645150c5e3a80d,You are a helpful Canon printer technician.,"Once scanning has finished, how should one proceed?",Remove the document from the platen glass.,procedure,canon_manual.md,3 Gently close the platen cover. (chunk 0),23
augmented,1,2a81464a7981c5aa975adbc538c75d24a36a9357,You are a customer service agent for Canon printers.,Which paper weights are supported by the 'Plain 2' setting?,76 to 90 g/m²,spec,canon_manual.md,Paper Type / Paper Weight / Paper Setting on the Machine (chunk 0),24
augmented,2,2a81464a7981c5aa975adbc538c75d24a36a9357,You are a customer service agent for Canon printers.,"For the 'Plain 2' option, what is the allowable range of paper weight?",76 to 90 g/m²,spec,canon_manual.md,Paper Type / Paper Weight / Paper Setting on the Machine (chunk 0),24
augmented,3,2a81464a7981c5aa975adbc538c75d24a36a9357,You are a customer service agent for Canon printers.,What constitutes the paper weight spectrum for the 'Plain 2' configuration?,76 to 90 g/m²,spec,canon_manual.md,Paper Type / Paper Weight / Paper Setting on the Machine (chunk 0),24
augmented,1,ecda113e687e5595040a2550ca5d801118ffa7ab,You are a Canon printer hardware expert.,What steps are required to print using paper that isn't currently in the paper drawer?,Load the paper in the multi-purpose tray.,procedure,canon_manual.md,Loading Paper in the Paper Drawer (chunk 0),26
augmented,2,ecda113e687e5595040a2550ca5d801118ffa7ab,You are a Canon printer hardware expert.,How can I print on sheets not loaded into the paper tray?,Load the paper in the multi-purpose tray.,procedure,canon_manual.md,Loading Paper in the Paper Drawer (chunk 0),26
augmented,3,ecda113e687e5595040a2550ca5d801118ffa7ab,You are a Canon printer hardware expert.,In what way do you initiate printing when the desired paper is not inside the paper drawer?,Load the paper in the multi-purpose tray.,procedure,canon_manual.md,Loading Paper in the Paper Drawer (chunk 0),26
augmented,1,f8210e439a3d1c3e2eacb9bf6713f13b509a3ff5,You are a Canon technical support specialist.,What is the method for adjusting the right guide's position?,"While squeezing the top part of the right guide, slide it to align with the size indicator for the paper to be loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
augmented,2,f8210e439a3d1c3e2eacb9bf6713f13b509a3ff5,You are a Canon technical support specialist.,In what way can one modify where the right guide is located?,"While squeezing the top part of the right guide, slide it to align with the size indicator for the paper to be loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
augmented,3,f8210e439a3d1c3e2eacb9bf6713f13b509a3ff5,You are a Canon technical support specialist.,How should the position of the right guide be adjusted?,"While squeezing the top part of the right guide, slide it to align with the size indicator for the paper to be loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
augmented,1,5a6abf7ebadb50fe81984675dd52d2c76d8bed46,You are a helpful Canon printer technician.,How can I adjust the front guide?,"While squeezing the top part of the front guide, slide it to align with the size indicator for the paper to be loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
augmented,2,5a6abf7ebadb50fe81984675dd52d2c76d8bed46,You are a helpful Canon printer technician.,What is the procedure for adjusting the front guide?,"While squeezing the top part of the front guide, slide it to align with the size indicator for the paper to be loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
augmented,3,5a6abf7ebadb50fe81984675dd52d2c76d8bed46,You are a helpful Canon printer technician.,"To adjust the front guide, what actions are required?","While squeezing the top part of the front guide, slide it to align with the size indicator for the paper to be loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
augmented,1,22f6bfbd199d3146f58bc430bf635d8e2f95cf66,You are a Canon printer hardware expert.,What is the proper procedure for preparing a stack of paper prior to loading it into the printer?,"Fan the paper stack well, and tap it on a flat surface to align the edges.",procedure,canon_manual.md,4 Prepare paper. (chunk 0),27
augmented,2,22f6bfbd199d3146f58bc430bf635d8e2f95cf66,You are a Canon printer hardware expert.,"Before inserting paper into the printer, how should one ready a stack of sheets?","Fan the paper stack well, and tap it on a flat surface to align the edges.",procedure,canon_manual.md,4 Prepare paper. (chunk 0),27
augmented,3,22f6bfbd199d3146f58bc430bf635d8e2f95cf66,You are a Canon printer hardware expert.,How do you get a pile of paper ready for use in the printer?,"Fan the paper stack well, and tap it on a flat surface to align the edges.",procedure,canon_manual.md,4 Prepare paper. (chunk 0),27
augmented,1,b1f496996c6c10c5deed5fcf11fbdef765c1830f,You are a Canon printer hardware expert.,What is the correct way to position the paper stack before placing it in the drawer?,"Load the paper stack with the print side face up, and against the left guide of the paper drawer.",procedure,canon_manual.md,5 Insert the paper into the paper drawer. (chunk 0),27
augmented,2,b1f496996c6c10c5deed5fcf11fbdef765c1830f,You are a Canon printer hardware expert.,"When loading the printer, how must the paper be stacked for insertion into the tray?","Load the paper stack with the print side face up, and against the left guide of the paper drawer.",procedure,canon_manual.md,5 Insert the paper into the paper drawer. (chunk 0),27
augmented,3,b1f496996c6c10c5deed5fcf11fbdef765c1830f,You are a Canon printer hardware expert.,How do you orient and arrange the paper when putting it into the drawer?,"Load the paper stack with the print side face up, and against the left guide of the paper drawer.",procedure,canon_manual.md,5 Insert the paper into the paper drawer. (chunk 0),27
augmented,1,b4d4cd606bbcc96bde8b27083fabba45c034a2f4,You are a helpful Canon printer technician.,What are the consequences of not updating printer settings for a new paper size or type?,"If you do not change the settings, the machine cannot print properly.",rule_error,canon_manual.md,» Continue to Specifying Paper Size and Type(P. 34) (chunk 0),28
augmented,2,b4d4cd606bbcc96bde8b27083fabba45c034a2f4,You are a helpful Canon printer technician.,"If you load different sized or typed paper without changing the printer settings, what occurs?","If you do not change the settings, the machine cannot print properly.",rule_error,canon_manual.md,» Continue to Specifying Paper Size and Type(P. 34) (chunk 0),28
augmented,3,b4d4cd606bbcc96bde8b27083fabba45c034a2f4,You are a helpful Canon printer technician.,What is the result when loading various paper sizes or types while leaving printer settings unchanged?,"If you do not change the settings, the machine cannot print properly.",rule_error,canon_manual.md,» Continue to Specifying Paper Size and Type(P. 34) (chunk 0),28
augmented,1,837ba19bec5182b3c68553f30ab8a7c905721b5b,You are a Canon technical support specialist.,What is the procedure to set up the multi-purpose tray for oversized paper?,Pull out the auxiliary tray and extend the tray extension.,procedure,canon_manual.md,1 Open the multi-purpose tray. (chunk 0),29
augmented,2,837ba19bec5182b3c68553f30ab8a7c905721b5b,You are a Canon technical support specialist.,In what way should one prepare the multi-purpose tray when using large-sized paper?,Pull out the auxiliary tray and extend the tray extension.,procedure,canon_manual.md,1 Open the multi-purpose tray. (chunk 0),29
augmented,3,837ba19bec5182b3c68553f30ab8a7c905721b5b,You are a Canon technical support specialist.,How can I get the multi-purpose tray ready for big sheets of paper?,Pull out the auxiliary tray and extend the tray extension.,procedure,canon_manual.md,1 Open the multi-purpose tray. (chunk 0),29
augmented,1,5814af93c6819735dae296e4aa4b8eff473a8ebb,You are a customer service agent for Canon printers.,What steps are required to ready the paper prior to loading it into the multi-purpose tray for two-sided manual printing?,Flatten any curls on the printed paper.,procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
augmented,2,5814af93c6819735dae296e4aa4b8eff473a8ebb,You are a customer service agent for Canon printers.,"Before placing paper in the multi-purpose tray for manual duplex printing, how should the paper be prepared?",Flatten any curls on the printed paper.,procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
augmented,3,5814af93c6819735dae296e4aa4b8eff473a8ebb,You are a customer service agent for Canon printers.,How must one prepare sheets of paper before inserting them into the multi-purpose tray when performing manual 2-sided printing?,Flatten any curls on the printed paper.,procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
augmented,1,d53791d9ef2c1d8829abc48d5662adac0f5dbe67,You are a Canon printer hardware expert.,"When loading paper in the multi-purpose tray, what is required for the face that was just printed?","The side to print should face down, with the previously printed side facing up.",procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
augmented,2,d53791d9ef2c1d8829abc48d5662adac0f5dbe67,You are a Canon printer hardware expert.,How should one handle the side already printed before placing it into the multi-purpose tray?,"The side to print should face down, with the previously printed side facing up.",procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
augmented,3,d53791d9ef2c1d8829abc48d5662adac0f5dbe67,You are a Canon printer hardware expert.,What action must be taken regarding the previously printed surface when inserting sheets into the multi-purpose tray?,"The side to print should face down, with the previously printed side facing up.",procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
augmented,1,493733a4ba604dc91b4ac0b346428b8b180119e6,You are a Canon printer hardware expert.,What is the proper way to ready envelopes prior to inserting them into the printer?,Make sure to flatten any curls on envelopes before loading them.,procedure,canon_manual.md,Loading Envelopes in the Multi-Purpose Tray (chunk 0),32
augmented,2,493733a4ba604dc91b4ac0b346428b8b180119e6,You are a Canon printer hardware expert.,"Before placing envelopes in the printer, what preparation steps are required?",Make sure to flatten any curls on envelopes before loading them.,procedure,canon_manual.md,Loading Envelopes in the Multi-Purpose Tray (chunk 0),32
augmented,3,493733a4ba604dc91b4ac0b346428b8b180119e6,You are a Canon printer hardware expert.,How ought one to prepare an envelope before feeding it into the printer?,Make sure to flatten any curls on envelopes before loading them.,procedure,canon_manual.md,Loading Envelopes in the Multi-Purpose Tray (chunk 0),32
augmented,1,941e871f75d4bfea43826c18f4e5bc5d38c7c659,You are a Canon printer hardware expert.,"When loading envelopes, what factors require your attention regarding their orientation?",Pay attention to the orientation of envelopes and which side is face up.,procedure,canon_manual.md,Loading Envelopes in the Multi-Purpose Tray (chunk 0),32
augmented,2,941e871f75d4bfea43826c18f4e5bc5d38c7c659,You are a Canon printer hardware expert.,What should you observe about envelope placement when preparing to load them?,Pay attention to the orientation of envelopes and which side is face up.,procedure,canon_manual.md,Loading Envelopes in the Multi-Purpose Tray (chunk 0),32
augmented,1,3ada7ceb2e348ccb95a1b5818d787a59ed8c341a,You are a helpful Canon printer technician.,What is the correct way to position envelopes prior to feeding them?,"Arrange the envelopes in a stack, as shown in the image.",procedure,canon_manual.md,Before Loading Envelopes (chunk 0),32
augmented,2,3ada7ceb2e348ccb95a1b5818d787a59ed8c341a,You are a helpful Canon printer technician.,In what manner must envelopes be organized before they are loaded into the printer?,"Arrange the envelopes in a stack, as shown in the image.",procedure,canon_manual.md,Before Loading Envelopes (chunk 0),32
augmented,3,3ada7ceb2e348ccb95a1b5818d787a59ed8c341a,You are a helpful Canon printer technician.,How ought one to set up the envelopes ahead of loading?,"Arrange the envelopes in a stack, as shown in the image.",procedure,canon_manual.md,Before Loading Envelopes (chunk 0),32
augmented,1,c4e89bbd1f5892af6e0561909794744765db245a,You are a Canon technical support specialist.,What is the correct orientation for placing envelopes in the printer?,"Load the envelopes in portrait orientation, short edge first, with the non-glued side (front side) face up.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
augmented,2,c4e89bbd1f5892af6e0561909794744765db245a,You are a Canon technical support specialist.,In what direction must envelopes be positioned during loading?,"Load the envelopes in portrait orientation, short edge first, with the non-glued side (front side) face up.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
augmented,3,c4e89bbd1f5892af6e0561909794744765db245a,You are a Canon technical support specialist.,How do you align envelopes when inserting them into the printer?,"Load the envelopes in portrait orientation, short edge first, with the non-glued side (front side) face up.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
augmented,1,903d2e65b76fe9ff7a7dc34397f004f4cd20c08c,You are a Canon technical support specialist.,How should the envelopes be loaded according to the provided illustration?,"Load the envelopes, short edge first, with the non-glued side (front side) face up, following the feeding direction illustrated in the image.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
augmented,2,903d2e65b76fe9ff7a7dc34397f004f4cd20c08c,You are a Canon technical support specialist.,In what manner are the envelopes depicted in the image supposed to be inserted?,"Load the envelopes, short edge first, with the non-glued side (front side) face up, following the feeding direction illustrated in the image.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
augmented,3,903d2e65b76fe9ff7a7dc34397f004f4cd20c08c,You are a Canon technical support specialist.,What is the proper procedure for loading envelopes as illustrated?,"Load the envelopes, short edge first, with the non-glued side (front side) face up, following the feeding direction illustrated in the image.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
augmented,1,add23a5e4ea7f8709a0918ced1bf8bf228cd7afa,You are a helpful Canon printer technician.,What is the procedure for loading logo-bearing paper in portrait mode?,The loading method varies depending on the size of the paper with the logo and the paper source that is used.,procedure,canon_manual.md,Loading Paper with Logos in Portrait Orientation (chunk 0),35
augmented,2,add23a5e4ea7f8709a0918ced1bf8bf228cd7afa,You are a helpful Canon printer technician.,In what way should one insert paper featuring logos to maintain a portrait orientation?,The loading method varies depending on the size of the paper with the logo and the paper source that is used.,procedure,canon_manual.md,Loading Paper with Logos in Portrait Orientation (chunk 0),35
augmented,1,1e02f29a1ba60fde71d7ba4bac445116a12ba5d2,You are a Canon printer hardware expert.,What is the correct method for loading paper into the drawer if it features a logo?,Load the paper so that the logo faces up in the paper drawer.,procedure,canon_manual.md,When Loading A4-size Paper with Logos (chunk 0),35
augmented,2,1e02f29a1ba60fde71d7ba4bac445116a12ba5d2,You are a Canon printer hardware expert.,In which orientation should paper bearing a logo be placed in the paper drawer?,Load the paper so that the logo faces up in the paper drawer.,procedure,canon_manual.md,When Loading A4-size Paper with Logos (chunk 0),35
